Time,Date,Temperature 1,Temperature 2,Difference
14:49:5,19/10/2016,22.062,22.062,0
14:49:17,19/10/2016,22.062,22.062,0
14:49:29,19/10/2016,22.062,22.062,0
14:49:41,19/10/2016,22.062,22.062,0
14:49:53,19/10/2016,22.062,22.062,0
14:50:5,19/10/2016,22.062,22.062,0
14:50:17,19/10/2016,22.062,22.062,0
14:50:28,19/10/2016,22.062,22.062,0
14:50:40,19/10/2016,22.062,22.062,0
14:50:52,19/10/2016,22.062,22.062,0
14:51:4,19/10/2016,22.062,22.062,0
14:51:16,19/10/2016,22.062,22.062,0
14:51:28,19/10/2016,22.062,22.062,0
14:51:40,19/10/2016,22.062,22.062,0
14:51:51,19/10/2016,22.062,22.062,0
14:52:3,19/10/2016,22.062,22.062,0
14:52:16,19/10/2016,22.062,22.062,0
14:52:28,19/10/2016,22.062,22.062,0
14:52:40,19/10/2016,22.062,22.062,0
14:52:51,19/10/2016,22.062,22.062,0
14:53:3,19/10/2016,22.062,22.062,0
14:53:15,19/10/2016,22.062,22.062,0
14:53:27,19/10/2016,22.062,22.062,0
14:53:39,19/10/2016,22.062,22.062,0
14:53:51,19/10/2016,22.062,22.062,0
14:54:3,19/10/2016,22.062,22.062,0
14:54:15,19/10/2016,22.062,22.062,0
14:54:26,19/10/2016,22.062,22.062,0
14:54:38,19/10/2016,22.062,22.062,0
14:54:50,19/10/2016,22.062,22.062,0
14:55:2,19/10/2016,22.062,22.062,0
14:55:14,19/10/2016,22.062,22.062,0
14:55:26,19/10/2016,22.062,22.062,0
14:55:38,19/10/2016,22.062,22.062,0
14:55:49,19/10/2016,22.062,22.062,0
14:56:1,19/10/2016,22.062,22.062,0
14:56:13,19/10/2016,22.062,22.062,0
14:56:25,19/10/2016,22.062,22.062,0
14:56:37,19/10/2016,22.062,22.062,0
14:56:49,19/10/2016,22.062,22.062,0
14:57:1,19/10/2016,22.062,22.062,0
14:57:13,19/10/2016,22.062,22.062,0
14:57:24,19/10/2016,22.062,22.062,0
14:57:36,19/10/2016,22.062,22.062,0
14:57:50,19/10/2016,22.062,22.062,0
14:58:2,19/10/2016,22,22.062,0.062
14:58:14,19/10/2016,22.062,22.062,0
14:58:26,19/10/2016,22.062,22.062,0
14:58:38,19/10/2016,22.062,22.062,0
14:58:50,19/10/2016,22.062,22.062,0
14:59:2,19/10/2016,22.062,22.062,0
14:59:15,19/10/2016,22.062,22.062,0
14:59:26,19/10/2016,22.062,22.062,0
14:59:38,19/10/2016,22.062,22.062,0
14:59:50,19/10/2016,22.062,22.062,0
15:0:2,19/10/2016,22.062,22.062,0
15:0:15,19/10/2016,22.062,22.062,0
15:0:27,19/10/2016,22.062,22.062,0
15:0:38,19/10/2016,22.062,22.062,0
15:0:51,19/10/2016,22.062,22.062,0
15:1:3,19/10/2016,22.062,22.062,0
15:1:15,19/10/2016,22.062,22.062,0
15:1:27,19/10/2016,22.062,22.062,0
15:1:39,19/10/2016,22.062,22.062,0
15:1:50,19/10/2016,22.062,22.062,0
15:2:2,19/10/2016,22.062,22.062,0
15:2:14,19/10/2016,22.062,22.062,0
15:2:26,19/10/2016,22.062,22.062,0
15:2:38,19/10/2016,22.062,22.062,0
15:2:50,19/10/2016,22.062,22.062,0
15:3:2,19/10/2016,22.062,22.062,0
15:3:14,19/10/2016,22.062,22.062,0
15:3:25,19/10/2016,22.062,22.062,0
15:3:37,19/10/2016,22.062,22.062,0
15:3:50,19/10/2016,22.062,22.062,0
15:4:2,19/10/2016,22.062,22.062,0
15:4:14,19/10/2016,22.062,22.062,0
15:4:26,19/10/2016,22.062,22.062,0
15:4:38,19/10/2016,22.062,22.062,0
15:4:49,19/10/2016,22.062,22.062,0
15:5:1,19/10/2016,22.062,22.062,0
15:5:13,19/10/2016,22.062,22.062,0
15:5:25,19/10/2016,22.062,22.062,0
15:5:37,19/10/2016,22.062,22.062,0
15:5:50,19/10/2016,22.062,22.062,0
15:6:2,19/10/2016,22.062,22.062,0
15:6:14,19/10/2016,22.062,22.062,0
15:6:26,19/10/2016,22.062,22.062,0
15:6:38,19/10/2016,22.062,22.062,0
15:6:50,19/10/2016,22.062,22.062,0
15:8:48,19/10/2016,22.062,22.062,0
15:10:35,19/10/2016,22.062,22.062,0.0
15:10:47,19/10/2016,22.062,22.062,0.0
15:11:0,19/10/2016,22.062,22.062,0.0
15:11:11,19/10/2016,22.062,22.062,0.0
15:11:23,19/10/2016,22.062,22.062,0.0
15:11:35,19/10/2016,22.062,22.062,0.0
15:11:47,19/10/2016,22.062,22.062,0.0
15:11:59,19/10/2016,22.062,22.062,0.0
15:12:11,19/10/2016,22.062,22.062,0.0
15:12:23,19/10/2016,22.062,22.062,0.0
15:12:34,19/10/2016,22.062,22.062,0.0
15:12:46,19/10/2016,22.062,22.062,0.0
15:12:58,19/10/2016,22.062,22.062,0.0
15:13:10,19/10/2016,22.062,22.062,0.0
15:13:22,19/10/2016,22.062,22.062,0.0
15:13:34,19/10/2016,22.062,22.062,0.0
15:13:46,19/10/2016,22.062,22.062,0.0
15:13:58,19/10/2016,22.062,22.062,0.0
15:14:10,19/10/2016,22.062,22.062,0.0
15:14:22,19/10/2016,22.062,22.062,0.0
15:14:34,19/10/2016,22.062,22.062,0.0
15:41:30,19/10/2016,21.812,22.062,0.25
15:41:42,19/10/2016,21.75,22.062,0.312
15:42:0,19/10/2016,21.625,22.0,0.375
15:42:59,19/10/2016,24.562,23.25,1.312
15:43:11,19/10/2016,24.437,23.437,1.0
15:43:23,19/10/2016,24.375,23.437,0.938
15:43:34,19/10/2016,24.437,23.5,0.937
15:43:46,19/10/2016,24.375,23.625,0.75
15:43:58,19/10/2016,24.375,23.687,0.688
15:44:10,19/10/2016,24.375,23.75,0.625
15:44:22,19/10/2016,24.375,23.812,0.563
15:44:33,19/10/2016,24.375,23.875,0.5
15:44:45,19/10/2016,24.625,24.25,0.375
15:44:58,19/10/2016,24.875,24.75,0.125
15:45:9,19/10/2016,25.062,24.937,0.125
15:45:21,19/10/2016,24.75,24.437,0.313
15:45:33,19/10/2016,24.687,23.437,1.25
15:45:45,19/10/2016,24.25,23.0,1.25
15:45:57,19/10/2016,23.937,22.75,1.187
15:46:8,19/10/2016,23.75,22.625,1.125
15:46:20,19/10/2016,23.625,22.562,1.063
15:46:32,19/10/2016,23.5,22.437,1.063
15:46:44,19/10/2016,23.375,22.437,0.938
15:46:55,19/10/2016,23.312,22.375,0.937
15:47:7,19/10/2016,23.25,22.312,0.938
15:47:19,19/10/2016,23.187,22.187,1.0
15:47:31,19/10/2016,23.125,22.125,1.0
15:47:42,19/10/2016,23.0,22.062,0.938
15:47:54,19/10/2016,22.937,22.0,0.937
15:48:6,19/10/2016,22.875,21.875,1.0
15:48:18,19/10/2016,22.812,21.812,1.0
15:48:30,19/10/2016,22.75,21.812,0.938
15:48:41,19/10/2016,22.687,21.75,0.937
15:48:53,19/10/2016,22.625,21.687,0.938
15:49:0,19/10/2016,22.625,21.687,0.938
15:49:5,19/10/2016,22.562,21.687,0.875
15:49:11,19/10/2016,22.562,21.687,0.875
15:49:15,19/10/2016,22.5,21.687,0.813
15:49:17,19/10/2016,22.5,21.687,0.813
15:49:17,19/10/2016,22.5,21.687,0.813
15:49:19,19/10/2016,22.5,21.687,0.813
15:49:20,19/10/2016,22.5,21.625,0.875
15:49:22,19/10/2016,22.5,21.625,0.875
15:49:24,19/10/2016,22.5,21.625,0.875
15:49:26,19/10/2016,22.437,21.687,0.75
15:49:28,19/10/2016,22.437,21.625,0.812
15:49:28,19/10/2016,22.437,21.625,0.812
15:49:30,19/10/2016,22.437,21.625,0.812
15:49:31,19/10/2016,22.437,21.625,0.812
15:49:33,19/10/2016,22.375,21.625,0.75
15:49:35,19/10/2016,22.375,21.625,0.75
15:49:37,19/10/2016,22.375,21.625,0.75
15:49:39,19/10/2016,22.375,21.625,0.75
15:49:40,19/10/2016,22.375,21.625,0.75
15:49:41,19/10/2016,22.375,21.625,0.75
15:49:42,19/10/2016,22.312,21.625,0.687
15:49:44,19/10/2016,22.312,21.625,0.687
15:49:46,19/10/2016,22.312,21.625,0.687
15:49:48,19/10/2016,22.312,21.625,0.687
15:49:50,19/10/2016,22.312,21.812,0.5
15:49:52,19/10/2016,22.312,22.0,0.312
15:49:52,19/10/2016,22.312,22.0,0.312
15:49:54,19/10/2016,22.312,22.187,0.125
15:49:55,19/10/2016,22.25,22.312,0.062
15:49:57,19/10/2016,22.25,22.375,0.125
15:49:59,19/10/2016,22.25,22.5,0.25
15:50:1,19/10/2016,22.25,22.5,0.25
15:50:3,19/10/2016,22.187,22.5,0.313
15:50:4,19/10/2016,22.187,22.5,0.313
15:50:16,19/10/2016,22.187,22.312,0.125
15:50:18,19/10/2016,22.125,22.312,0.187
15:50:27,19/10/2016,22.125,22.187,0.062
15:50:30,19/10/2016,22.125,22.187,0.062
15:50:39,19/10/2016,22.062,22.375,0.313
15:50:41,19/10/2016,22.187,22.5,0.313
15:50:51,19/10/2016,22.562,23.0,0.438
15:50:53,19/10/2016,22.625,23.062,0.437
15:51:3,19/10/2016,22.75,23.25,0.5
15:51:5,19/10/2016,22.75,23.312,0.562
15:51:14,19/10/2016,22.812,23.312,0.5
15:51:17,19/10/2016,22.812,23.312,0.5
15:51:26,19/10/2016,22.687,23.187,0.5
15:51:38,19/10/2016,22.5,23.062,0.562
15:51:50,19/10/2016,22.437,22.937,0.5
15:52:1,19/10/2016,22.375,22.875,0.5
15:52:13,19/10/2016,22.25,22.687,0.437
15:52:25,19/10/2016,22.187,22.625,0.438
15:52:37,19/10/2016,22.125,22.562,0.437
15:52:49,19/10/2016,22.062,22.5,0.438
15:53:0,19/10/2016,22.0,22.375,0.375
15:53:12,19/10/2016,21.937,22.312,0.375
15:53:24,19/10/2016,21.875,22.25,0.375
15:53:36,19/10/2016,21.812,22.187,0.375
15:53:47,19/10/2016,21.75,22.125,0.375
15:53:59,19/10/2016,21.75,22.062,0.312
15:54:11,19/10/2016,21.625,22.0,0.375
15:54:23,19/10/2016,21.625,21.875,0.25
15:54:34,19/10/2016,21.562,21.875,0.313
15:54:46,19/10/2016,21.562,21.75,0.188
15:54:58,19/10/2016,21.5,21.75,0.25
15:55:10,19/10/2016,21.437,21.687,0.25
15:55:22,19/10/2016,21.375,21.625,0.25
15:55:33,19/10/2016,21.375,21.562,0.187
15:55:45,19/10/2016,21.312,21.5,0.188
15:55:57,19/10/2016,21.312,21.437,0.125
15:56:9,19/10/2016,21.25,21.437,0.187
15:56:20,19/10/2016,21.25,21.375,0.125
15:56:32,19/10/2016,21.187,21.375,0.188
15:56:44,19/10/2016,21.187,21.312,0.125
15:56:56,19/10/2016,21.125,21.312,0.187
15:57:7,19/10/2016,21.125,21.25,0.125
15:57:19,19/10/2016,21.125,21.25,0.125
15:57:31,19/10/2016,21.062,21.187,0.125
15:57:43,19/10/2016,21.0,21.125,0.125
15:57:55,19/10/2016,21.0,21.125,0.125
15:58:6,19/10/2016,21.0,21.125,0.125
15:58:18,19/10/2016,20.937,21.062,0.125
15:58:30,19/10/2016,20.937,21.0,0.063
15:58:42,19/10/2016,20.875,21.0,0.125
15:58:53,19/10/2016,20.875,20.937,0.062
15:59:5,19/10/2016,20.812,20.937,0.125
15:59:17,19/10/2016,20.812,20.937,0.125
15:59:29,19/10/2016,20.812,20.937,0.125
15:59:40,19/10/2016,20.812,20.937,0.125
15:59:52,19/10/2016,20.75,20.875,0.125
16:0:4,19/10/2016,20.75,20.875,0.125
16:0:16,19/10/2016,20.75,20.812,0.062
16:0:28,19/10/2016,20.687,20.812,0.125
16:0:39,19/10/2016,20.687,20.812,0.125
16:0:51,19/10/2016,20.687,20.812,0.125
16:1:3,19/10/2016,20.687,20.812,0.125
16:1:15,19/10/2016,20.625,20.75,0.125
16:1:26,19/10/2016,20.625,20.75,0.125
16:1:38,19/10/2016,20.625,20.75,0.125
16:1:50,19/10/2016,20.625,20.75,0.125
16:2:2,19/10/2016,20.625,20.75,0.125
16:2:13,19/10/2016,20.562,20.687,0.125
16:2:25,19/10/2016,20.562,20.687,0.125
16:2:37,19/10/2016,20.562,20.687,0.125
16:2:49,19/10/2016,20.562,20.687,0.125
16:3:1,19/10/2016,20.562,20.625,0.063
16:3:12,19/10/2016,20.5,20.625,0.125
16:3:24,19/10/2016,20.5,20.625,0.125
16:3:36,19/10/2016,20.5,20.625,0.125
16:3:48,19/10/2016,20.5,20.625,0.125
16:3:59,19/10/2016,20.5,20.562,0.062
16:4:11,19/10/2016,20.5,20.562,0.062
16:4:23,19/10/2016,20.437,20.562,0.125
16:4:35,19/10/2016,20.437,20.562,0.125
16:4:47,19/10/2016,20.437,20.562,0.125
16:4:58,19/10/2016,20.437,20.562,0.125
16:5:10,19/10/2016,20.437,20.5,0.063
16:5:22,19/10/2016,20.437,20.5,0.063
16:5:34,19/10/2016,20.375,20.5,0.125
16:5:45,19/10/2016,20.437,20.5,0.063
16:5:57,19/10/2016,20.375,20.5,0.125
16:6:9,19/10/2016,20.375,20.5,0.125
16:6:21,19/10/2016,20.375,20.5,0.125
16:6:32,19/10/2016,20.375,20.437,0.062
16:6:44,19/10/2016,20.375,20.437,0.062
16:6:56,19/10/2016,20.375,20.437,0.062
16:7:8,19/10/2016,20.312,20.437,0.125
16:7:20,19/10/2016,20.312,20.437,0.125
16:7:31,19/10/2016,20.312,20.437,0.125
16:7:43,19/10/2016,20.312,20.437,0.125
16:7:55,19/10/2016,20.312,20.437,0.125
16:8:7,19/10/2016,20.312,20.437,0.125
16:8:18,19/10/2016,20.312,20.437,0.125
16:8:30,19/10/2016,20.312,20.437,0.125
16:8:42,19/10/2016,20.312,20.437,0.125
16:8:54,19/10/2016,20.312,20.437,0.125
16:9:5,19/10/2016,20.312,20.437,0.125
16:9:17,19/10/2016,20.312,20.5,0.188
16:9:29,19/10/2016,20.312,20.5,0.188
16:9:41,19/10/2016,20.375,20.5,0.125
16:9:53,19/10/2016,20.375,20.5,0.125
16:10:4,19/10/2016,20.375,20.5,0.125
16:10:16,19/10/2016,20.375,20.5,0.125
16:10:28,19/10/2016,20.375,20.5,0.125
16:10:40,19/10/2016,20.375,20.562,0.187
16:10:51,19/10/2016,20.375,20.562,0.187
16:11:3,19/10/2016,20.437,20.562,0.125
16:11:15,19/10/2016,20.437,20.562,0.125
16:11:27,19/10/2016,20.437,20.562,0.125
16:11:38,19/10/2016,20.437,20.562,0.125
16:11:50,19/10/2016,20.437,20.625,0.188
16:12:2,19/10/2016,20.5,20.625,0.125
16:12:14,19/10/2016,20.5,20.625,0.125
16:12:26,19/10/2016,20.562,20.687,0.125
16:12:37,19/10/2016,20.562,20.687,0.125
16:12:49,19/10/2016,20.562,20.687,0.125
16:13:1,19/10/2016,20.625,20.687,0.062
16:13:13,19/10/2016,20.625,20.687,0.062
16:13:24,19/10/2016,20.687,20.75,0.063
16:13:36,19/10/2016,20.687,20.75,0.063
16:13:48,19/10/2016,20.687,20.75,0.063
16:14:0,19/10/2016,20.687,20.812,0.125
16:14:11,19/10/2016,20.75,20.812,0.062
16:14:23,19/10/2016,20.75,20.812,0.062
16:14:35,19/10/2016,20.75,20.812,0.062
16:14:47,19/10/2016,20.75,20.875,0.125
16:14:59,19/10/2016,20.75,20.875,0.125
16:15:10,19/10/2016,20.812,20.875,0.063
16:15:22,19/10/2016,20.812,20.875,0.063
16:15:34,19/10/2016,20.812,20.875,0.063
16:15:46,19/10/2016,20.812,20.875,0.063
16:15:57,19/10/2016,20.812,20.937,0.125
16:16:9,19/10/2016,20.875,20.937,0.062
16:16:21,19/10/2016,20.875,20.937,0.062
16:16:33,19/10/2016,20.875,20.937,0.062
16:16:44,19/10/2016,20.875,20.937,0.062
16:16:56,19/10/2016,20.937,21.0,0.063
16:17:8,19/10/2016,20.937,21.0,0.063
16:17:20,19/10/2016,20.937,21.0,0.063
16:17:32,19/10/2016,20.937,21.0,0.063
16:17:43,19/10/2016,20.937,21.0,0.063
16:17:55,19/10/2016,21.0,21.062,0.062
16:18:7,19/10/2016,21.0,21.062,0.062
16:18:19,19/10/2016,21.0,21.062,0.062
16:18:30,19/10/2016,21.0,21.062,0.062
16:18:42,19/10/2016,21.062,21.062,0.0
16:18:54,19/10/2016,21.062,21.125,0.063
16:19:6,19/10/2016,21.062,21.125,0.063
16:19:18,19/10/2016,21.062,21.125,0.063
16:19:29,19/10/2016,21.125,21.125,0.0
16:19:41,19/10/2016,21.125,21.125,0.0
16:19:53,19/10/2016,21.125,21.125,0.0
16:20:5,19/10/2016,21.125,21.187,0.062
16:20:16,19/10/2016,21.125,21.187,0.062
16:20:28,19/10/2016,21.187,21.187,0.0
16:20:40,19/10/2016,21.187,21.187,0.0
16:20:52,19/10/2016,21.187,21.187,0.0
16:21:3,19/10/2016,21.187,21.25,0.063
16:21:15,19/10/2016,21.187,21.25,0.063
16:21:27,19/10/2016,21.187,21.25,0.063
16:21:39,19/10/2016,21.25,21.25,0.0
16:21:51,19/10/2016,21.25,21.25,0.0
16:22:2,19/10/2016,21.25,21.25,0.0
16:22:14,19/10/2016,21.25,21.25,0.0
16:22:26,19/10/2016,21.25,21.312,0.062
16:22:38,19/10/2016,21.312,21.312,0.0
16:22:49,19/10/2016,21.312,21.312,0.0
16:23:1,19/10/2016,21.312,21.312,0.0
16:23:13,19/10/2016,21.312,21.312,0.0
16:23:25,19/10/2016,21.312,21.312,0.0
16:23:36,19/10/2016,21.312,21.312,0.0
16:23:48,19/10/2016,21.312,21.312,0.0
16:24:0,19/10/2016,21.375,21.375,0.0
16:24:12,19/10/2016,21.375,21.375,0.0
16:24:24,19/10/2016,21.375,21.375,0.0
16:24:35,19/10/2016,21.375,21.375,0.0
16:24:47,19/10/2016,21.375,21.375,0.0
16:24:59,19/10/2016,21.375,21.375,0.0
16:25:11,19/10/2016,21.375,21.375,0.0
16:25:22,19/10/2016,21.375,21.437,0.062
16:25:34,19/10/2016,21.375,21.437,0.062
16:25:46,19/10/2016,21.437,21.437,0.0
16:25:58,19/10/2016,21.437,21.437,0.0
16:26:9,19/10/2016,21.437,21.437,0.0
16:26:21,19/10/2016,21.437,21.437,0.0
16:26:33,19/10/2016,21.437,21.437,0.0
16:26:45,19/10/2016,21.437,21.437,0.0
16:26:57,19/10/2016,21.437,21.5,0.063
16:27:8,19/10/2016,21.5,21.5,0.0
16:27:20,19/10/2016,21.5,21.5,0.0
16:27:32,19/10/2016,21.5,21.5,0.0
16:27:44,19/10/2016,21.5,21.5,0.0
16:27:55,19/10/2016,21.5,21.5,0.0
16:28:7,19/10/2016,21.5,21.5,0.0
16:28:19,19/10/2016,21.5,21.5,0.0
16:28:31,19/10/2016,21.5,21.562,0.062
16:28:42,19/10/2016,21.562,21.562,0.0
16:28:54,19/10/2016,21.562,21.562,0.0
16:29:6,19/10/2016,21.562,21.562,0.0
16:29:18,19/10/2016,21.562,21.562,0.0
16:29:30,19/10/2016,21.562,21.562,0.0
16:29:41,19/10/2016,21.562,21.562,0.0
16:29:53,19/10/2016,21.562,21.562,0.0
16:30:5,19/10/2016,21.562,21.562,0.0
16:30:17,19/10/2016,21.562,21.625,0.063
16:30:28,19/10/2016,21.562,21.625,0.063
16:30:40,19/10/2016,21.625,21.625,0.0
16:30:52,19/10/2016,21.625,21.625,0.0
16:31:4,19/10/2016,21.625,21.625,0.0
16:31:16,19/10/2016,21.687,21.687,0.0
16:31:27,19/10/2016,22.5,21.75,0.75
16:31:39,19/10/2016,23.0,21.75,1.25
16:31:51,19/10/2016,23.312,21.75,1.562
16:32:3,19/10/2016,23.687,21.75,1.937
16:32:14,19/10/2016,23.437,21.75,1.687
16:32:26,19/10/2016,23.312,21.75,1.562
16:32:38,19/10/2016,23.187,21.812,1.375
16:32:50,19/10/2016,23.062,21.812,1.25
16:33:1,19/10/2016,23.0,21.812,1.188
16:33:13,19/10/2016,22.875,21.812,1.063
16:33:25,19/10/2016,22.812,21.812,1.0
16:33:37,19/10/2016,22.75,21.875,0.875
16:33:49,19/10/2016,22.687,21.875,0.812
16:34:0,19/10/2016,22.687,21.937,0.75
16:34:12,19/10/2016,22.625,21.937,0.688
16:34:24,19/10/2016,22.625,22.0,0.625
16:34:36,19/10/2016,22.562,22.0,0.562
16:34:47,19/10/2016,22.562,22.0,0.562
16:34:59,19/10/2016,22.562,22.062,0.5
16:35:11,19/10/2016,22.5,22.062,0.438
16:35:12,19/10/2016,22.562,22.062,0.5
16:35:23,19/10/2016,22.5,22.062,0.438
16:35:23,19/10/2016,22.5,22.062,0.438
16:35:24,19/10/2016,22.5,22.125,0.375
16:35:26,19/10/2016,22.5,22.125,0.375
16:35:28,19/10/2016,22.5,22.125,0.375
16:35:30,19/10/2016,22.5,22.125,0.375
16:35:32,19/10/2016,22.5,22.125,0.375
16:35:34,19/10/2016,22.5,22.125,0.375
16:35:34,19/10/2016,22.5,22.125,0.375
16:35:35,19/10/2016,22.5,22.125,0.375
16:35:37,19/10/2016,22.5,22.125,0.375
16:35:39,19/10/2016,22.5,22.125,0.375
16:35:41,19/10/2016,22.5,22.125,0.375
16:35:43,19/10/2016,22.5,22.125,0.375
16:35:45,19/10/2016,22.5,22.125,0.375
16:35:46,19/10/2016,22.5,22.187,0.313
16:35:47,19/10/2016,22.5,22.187,0.313
16:35:48,19/10/2016,22.5,22.125,0.375
16:35:50,19/10/2016,22.5,22.187,0.313
16:35:52,19/10/2016,22.5,22.187,0.313
16:35:54,19/10/2016,22.5,22.187,0.313
16:35:56,19/10/2016,22.5,22.187,0.313
16:35:58,19/10/2016,22.5,22.187,0.313
16:35:58,19/10/2016,22.5,22.187,0.313
16:36:0,19/10/2016,22.5,22.187,0.313
16:36:1,19/10/2016,22.5,22.187,0.313
16:36:3,19/10/2016,22.5,22.187,0.313
16:36:5,19/10/2016,22.5,22.187,0.313
16:36:7,19/10/2016,22.5,22.187,0.313
16:36:9,19/10/2016,22.5,22.187,0.313
16:36:10,19/10/2016,22.5,22.187,0.313
16:36:11,19/10/2016,22.5,22.187,0.313
16:36:13,19/10/2016,22.5,22.25,0.25
16:36:14,19/10/2016,22.5,22.187,0.313
16:36:16,19/10/2016,22.5,22.187,0.313
16:36:18,19/10/2016,22.5,22.187,0.313
16:36:20,19/10/2016,22.5,22.187,0.313
16:36:22,19/10/2016,22.5,22.187,0.313
16:36:22,19/10/2016,22.5,22.187,0.313
16:36:24,19/10/2016,22.5,22.25,0.25
16:36:26,19/10/2016,22.5,22.187,0.313
16:36:27,19/10/2016,22.5,22.187,0.313
16:36:29,19/10/2016,22.5,22.25,0.25
16:36:31,19/10/2016,22.5,22.25,0.25
16:36:33,19/10/2016,22.5,22.25,0.25
16:36:33,19/10/2016,22.5,22.25,0.25
16:36:35,19/10/2016,22.5,22.25,0.25
16:36:37,19/10/2016,22.5,22.25,0.25
16:36:38,19/10/2016,22.5,22.375,0.125
16:36:40,19/10/2016,22.5,22.5,0.0
16:36:42,19/10/2016,22.5,22.562,0.062
16:36:44,19/10/2016,22.5,22.562,0.062
16:36:45,19/10/2016,22.562,22.562,0.0
16:36:46,19/10/2016,22.562,22.625,0.063
16:36:48,19/10/2016,22.625,22.562,0.063
16:36:50,19/10/2016,22.75,22.562,0.188
16:36:51,19/10/2016,22.875,22.625,0.25
16:36:53,19/10/2016,22.937,22.687,0.25
16:36:55,19/10/2016,22.937,22.687,0.25
16:36:57,19/10/2016,22.937,22.687,0.25
16:36:57,19/10/2016,22.937,22.687,0.25
16:36:59,19/10/2016,22.937,22.625,0.312
16:37:1,19/10/2016,22.937,22.625,0.312
16:37:2,19/10/2016,22.937,22.625,0.312
16:37:4,19/10/2016,22.937,22.625,0.312
16:37:6,19/10/2016,22.937,22.625,0.312
16:37:8,19/10/2016,22.937,22.625,0.312
16:37:9,19/10/2016,22.937,22.625,0.312
16:37:10,19/10/2016,22.937,22.625,0.312
16:37:12,19/10/2016,22.875,22.625,0.25
16:37:14,19/10/2016,22.875,22.625,0.25
16:37:15,19/10/2016,22.875,22.625,0.25
16:37:17,19/10/2016,22.875,22.625,0.25
16:37:19,19/10/2016,22.875,22.625,0.25
16:37:20,19/10/2016,22.875,22.625,0.25
16:37:21,19/10/2016,22.875,22.625,0.25
16:37:23,19/10/2016,22.875,22.625,0.25
16:37:25,19/10/2016,22.812,22.75,0.062
16:37:27,19/10/2016,22.812,22.875,0.063
16:37:29,19/10/2016,22.812,22.937,0.125
16:37:30,19/10/2016,22.812,23.0,0.188
16:37:32,19/10/2016,22.812,23.0,0.188
16:37:32,19/10/2016,22.812,23.0,0.188
16:37:34,19/10/2016,22.812,23.0,0.188
16:37:36,19/10/2016,22.812,23.0,0.188
16:37:38,19/10/2016,22.812,23.0,0.188
16:37:40,19/10/2016,22.812,23.0,0.188
16:37:41,19/10/2016,22.812,23.0,0.188
16:37:43,19/10/2016,22.812,22.937,0.125
16:37:44,19/10/2016,22.812,22.937,0.125
16:37:45,19/10/2016,22.812,22.937,0.125
16:37:47,19/10/2016,22.812,22.937,0.125
16:37:49,19/10/2016,22.75,22.937,0.187
16:37:56,19/10/2016,22.75,22.875,0.125
16:38:8,19/10/2016,22.75,22.812,0.062
16:37:51,19/10/2016,22.75,22.937,0.187
16:38:19,19/10/2016,22.687,22.812,0.125
16:38:19,19/10/2016,22.687,22.812,0.125
16:38:20,19/10/2016,22.687,22.812,0.125
16:38:22,19/10/2016,22.687,22.812,0.125
16:38:24,19/10/2016,22.687,22.812,0.125
16:38:26,19/10/2016,22.687,22.812,0.125
16:38:28,19/10/2016,22.687,22.75,0.063
16:38:30,19/10/2016,22.687,22.75,0.063
16:38:31,19/10/2016,22.687,22.75,0.063
16:38:31,19/10/2016,22.687,22.75,0.063
16:38:33,19/10/2016,22.687,22.75,0.063
16:38:35,19/10/2016,22.687,22.75,0.063
16:38:37,19/10/2016,22.687,22.75,0.063
16:38:39,19/10/2016,22.687,22.75,0.063
16:38:41,19/10/2016,22.687,22.75,0.063
16:38:42,19/10/2016,22.687,22.75,0.063
16:38:43,19/10/2016,22.687,22.75,0.063
16:38:44,19/10/2016,22.687,22.75,0.063
16:38:46,19/10/2016,22.687,22.75,0.063
16:38:48,19/10/2016,22.687,22.75,0.063
16:38:50,19/10/2016,22.687,22.75,0.063
16:38:52,19/10/2016,22.687,22.687,0.0
16:38:53,19/10/2016,22.687,22.75,0.063
16:38:55,19/10/2016,22.687,22.687,0.0
16:38:55,19/10/2016,22.687,22.75,0.063
16:38:57,19/10/2016,22.687,22.687,0.0
16:38:59,19/10/2016,22.687,22.687,0.0
16:39:1,19/10/2016,22.687,22.687,0.0
16:39:3,19/10/2016,22.625,22.687,0.062
16:39:5,19/10/2016,22.625,22.687,0.062
16:39:6,19/10/2016,22.625,22.687,0.062
16:39:6,19/10/2016,22.625,22.687,0.062
16:39:8,19/10/2016,22.625,22.687,0.062
16:39:10,19/10/2016,22.625,22.687,0.062
16:39:12,19/10/2016,22.625,22.687,0.062
16:39:14,19/10/2016,22.625,22.687,0.062
16:39:16,19/10/2016,22.625,22.625,0.0
16:39:17,19/10/2016,22.625,22.625,0.0
16:39:18,19/10/2016,22.625,22.687,0.062
16:39:19,19/10/2016,22.625,22.687,0.062
16:39:21,19/10/2016,22.625,22.625,0.0
16:39:23,19/10/2016,22.625,22.625,0.0
16:39:25,19/10/2016,22.625,22.625,0.0
16:39:27,19/10/2016,22.625,22.625,0.0
16:39:28,19/10/2016,22.625,22.625,0.0
16:39:30,19/10/2016,22.625,22.687,0.062
16:39:30,19/10/2016,22.625,22.687,0.062
16:39:32,19/10/2016,22.625,22.687,0.062
16:39:34,19/10/2016,22.625,22.687,0.062
16:39:36,19/10/2016,22.562,22.687,0.125
16:39:38,19/10/2016,22.562,22.687,0.125
16:39:40,19/10/2016,22.625,22.687,0.062
